MANUFACTURER,PART NO,QTY IN STOCK
OE-PSA,1610019580,0
OE-PSA,1611157980,0
OE-PSA,1612529380,2
OE-PSA,1616436280,0
OE-PSA,1617253280,0
OE-PSA,1623162380,0
OE-PSA,1634736380,0
OE-PSA,1718.12,0
OE-PSA,1736.31,0
OE-PSA,1920.AN,0
OE-PSA,1920.RT,0
OE-PSA,0197.X6,2
OE-PSA,0209.CS,0
OE-PSA,0209.E1,0
OE-PSA,0382.H7,4
OE-PSA,0382.PR,0
OE-PSA,0516.58,3
OE-PSA,0607.63,14
OE-PSA,0628.S1,0
OE-PSA,1001.C5,0
OE-PSA,1001.E5,0
OE-FIAT,11062476,4
OE-RENAULT,112103250R,0
OE-PSA,1131.K9,0
OE-OPEL,11610606,0
OE-PSA,1174.A4,0
OE-OPEL,11900441,0
OE-OPEL,12637356,1
OE-OPEL,12789896,0
OE-OPEL,13115123,0
OE-OPEL,13118035,4
OE-PSA,1317.H1,0
OE-OPEL,13188024,0
OE-PSA,1323.W6,0
OE-OPEL,13234984,0
OE-OPEL,13250352,0
OE-OPEL,13262018,0
OE-OPEL,13262572,2
OE-OPEL,13265279,1
OE-OPEL,13265829,0
OE-OPEL,13267676,0
OE-OPEL,13276164,1
OE-PSA,1920.SZ,0
OE-PSA,1922.K6,2
OE-PSA,1933.11,3
OE-PSA,2052.V7,0
OE-HYU,209103CB00,0
OE-OPEL,20913964,0
OE-HYU,2131042501,1
OE-RENAULT,214990922R,0
OE-PSA,2275.52,0
OE-HYU,2304026902,0
OE-HYU,2351021004,0
OE-PSA,2400.H3,0
OE-OPEL,24427589,0
OE-OPEL,24437114,5
OE-OPEL,24437833,0
OE-OPEL,13332664,0
OE-OPEL,13347146,0
OE-PSA,1336.V4,0
OE-OPEL,13388767,0
OE-PSA,1341.E1,0
OE-FIAT,1341533080,0
OE-PSA,1343.LL,8
OE-OPEL,13437013,1
OE-OPEL,13450276,17
OE-OPEL,13463860,0
OE-PSA,135078,0
OE-OPEL,13574803,0
OE-PSA,1425.W9,0
OE-PSA,1426.4L,0
OE-PSA,1507.A1,1
OE-PSA,1518.C7,0
OE-PSA,1565.X9,0
OE-PSA,1336.H7,0
OE-OPEL,13367562,0
OE-OPEL,13399580,6
OE-PSA,1340.52,7
OE-OPEL,13454651,0
OE-PSA,1351.PN,2
OE-PSA,1351.VZ,0
OE-FIAT,1352226080,0
OE-FIAT,1357776080,0
OE-PSA,1570.K6,2
OE-PSA,1606357480,0
OE-PSA,1606403080,1
OE-PSA,1608323380,2
OE-PSA,1609064880,5
OE-PSA,1609868080,0
OE-PSA,1609908280,10
OE-PSA,1611272280,5
OE-PSA,1611423780,0
OE-PSA,1614322280,0
OE-PSA,1618.NE,0
OE-PSA,1618843480,0
OE-PSA,1626.25,3
OE-PSA,1628933580,1
OE-PSA,1635254980,0
OE-PSA,1718.43,0
OE-PSA,0197.J0,0
OE-PSA,0233.08,0
OE-PSA,0235.17,0
OE-PSA,0348.N6,40
OE-PSA,0382.EJ,0
OE-PSA,0514.C8,0
OE-PSA,0805.H2,0
OE-PSA,0908.21,0
OE-OPEL,11548391,0
OE-PSA,1174.62,2
OE-OPEL,12605566,0
OE-OPEL,12636526,0
OE-OPEL,13227702,0
OE-OPEL,13228303,0
OE-OPEL,13249044,0
OE-OPEL,13278369,0
OE-OPEL,13281353,0
OE-OPEL,13313667,0
OE-OPEL,13334040,0
OE-OPEL,13335075,0
OE-PSA,1336.J4,1
OE-PSA,1336.Z4,0
OE-OPEL,13368931,0
OE-PSA,1340.A1,6
OE-OPEL,13419795,0
OE-OPEL,13437397,0
OE-PSA,0243.21,14
OE-PSA,0301.P4,0
OE-PSA,0320.F0,11
OE-PSA,0320.S8,0
OE-PSA,0326.22,7
OE-PSA,0516.60,31
OE-PSA,1039.45,1
OE-PSA,1109.AV,277
OE-RENAULT,117509654R,0
OE-OPEL,12679878,0
OE-FIAT,1301952808,0
OE-OPEL,13116451,0
OE-OPEL,13114683,0
OE-OPEL,13145549,0
OE-OPEL,13172638,0
OE-OPEL,13212251,1
OE-PSA,1323.S6,0
OE-OPEL,13242185,0
OE-OPEL,13254621,0
OE-OPEL,13262433,0
OE-OPEL,13266588,0
OE-OPEL,13277221,0
OE-OPEL,13281780,0
OE-OPEL,13286687,0
OE-OPEL,13300689,0
OE-OPEL,13301782,0
OE-PSA,00502W131,0
OE-PSA,0132.54,0
OE-PSA,0361.S9,0
OE-PSA,0374.12,2
OE-PSA,0513.97,0
OE-PSA,0534.36,0
OE-PSA,0610.03,0
OE-PSA,0907.20,0
OE-PSA,0942.G1,0
OE-PSA,1001.C0,0
OE-PSA,1103.P6,0
OE-RENAULT,112205217R,0
OE-OPEL,11548152,0
OE-PSA,1253.T2,0
OE-OPEL,12636529,0
OE-OPEL,12855396,0
OE-PSA,1306.C0,0
OE-OPEL,13118341,0
OE-OPEL,13124972,0
OE-OPEL,13181938,0
OE-OPEL,13188939,1
OE-OPEL,13227753,0
OE-OPEL,13265959,50
OE-OPEL,13266137,0
OE-OPEL,13270399,0
OE-OPEL,13301777,0
OE-OPEL,13321318,0
OE-OPEL,13325383,0
OE-PSA,0320.W6,0
OE-PSA,0816.K8,0
OE-PSA,0950.26,8
OE-PSA,1011.15,13
OE-PSA,1018.77,0
OE-OPEL,10456604,0
OE-OPEL,11095833,0
OE-PSA,1174.83,1
OE-PSA,1307.RJ,0
OE-OPEL,13114642,0
OE-PSA,1312.96,10
OE-PSA,1313.15,0
OE-OPEL,13157591,0
OE-OPEL,13167490,0
OE-OPEL,13191929,0
OE-OPEL,13208121,0
OE-OPEL,13213402,0
OE-OPEL,13216644,0
OE-OPEL,13252024,0
OE-OPEL,13274662,0
OE-PSA,1627691980,0
OE-PSA,1628.PA,0
OE-PSA,1717.AR,0
OE-PSA,1754.99,1
OE-PSA,1920.FT,1
OE-PSA,2053.10,0
OE-RENAULT,214998005R,0
OE-PSA,2150.CQ,0
OE-HYU,21950A5200,0
OE-PSA,2213.46,0
OE-HYU,2231104020,0
OE-HYU,224432F000,0
OE-PSA,0112.A5,1
OE-PSA,0204.57,0
OE-PSA,0209.GX,0
OE-PSA,0248.Q6,0
OE-PSA,0320.80,0
OE-PSA,0382.EA,0
OE-PSA,0382.KA,2
OE-PSA,0537.33,0
OE-PSA,0805.F5,0
OE-PSA,0816A9.04,0
OE-OPEL,11010069,0
OE-PSA,1180.95,0
OE-OPEL,12635992,0
OE-OPEL,12668199,0
OE-FIAT,1303898080,0
OE-PSA,1307.WL,0
OE-OPEL,13126029,1
OE-OPEL,13126581,0
OE-OPEL,13171810,0
OE-OPEL,13223651,0
OE-PSA,1323.Z5,0
OE-OPEL,13247132,0
OE-OPEL,13250620,0
OE-OPEL,13258379,0
OE-OPEL,13259234,0
OE-OPEL,13267767,0
OE-PSA,1327.30,0
OE-PSA,0113.K6,1
OE-PSA,0209.HG,0
OE-PSA,0249.71,0
OE-PSA,0349.J0,19
OE-PSA,0363.87,0
OE-PSA,0829.C8,0
OE-PSA,0956.38,2
OE-PSA,1104.40,0
OE-PSA,1180.T5,1
OE-PSA,1192.K7,0
OE-PSA,1201.E5,0
OE-RENAULT,123106282R,0
OE-FIAT,1306716080,5
OE-PSA,1307.SC,0
OE-OPEL,13121155,2
OE-OPEL,13142283,0
OE-PSA,1317.A6,0
OE-OPEL,13188300,0
OE-OPEL,13204670,0
OE-OPEL,13222794,0
OE-OPEL,13238835,1
OE-OPEL,13253646,0
OE-OPEL,13265822,0
OE-OPEL,13271996,0
OE-OPEL,13300883,0
OE-OPEL,13307491,0
OE-OPEL,13125678,0
OE-OPEL,13126030,1
OE-OPEL,13126031,2
OE-PSA,1313.14,10
OE-OPEL,13130742,0
OE-OPEL,13139837,0
OE-PSA,1317.A5,0
OE-OPEL,13182956,0
OE-OPEL,13223760,0
OE-OPEL,13225725,0
OE-PSA,1323.JG,0
OE-OPEL,13239137,1
OE-OPEL,13244294,8
OE-OPEL,13258271,1
OE-OPEL,13272667,0
OE-OPEL,13309145,0
OE-PSA,0209.CR,0
OE-PSA,0209.Z2,0
OE-PSA,0513.90,0
OE-PSA,0831.R4,0
OE-PSA,0903.J3,0
OE-PSA,0948.91,0
OE-PSA,1033.19,0
OE-PSA,113101.01,1
OE-OPEL,11515776,0
OE-OPEL,11548721,0
OE-OPEL,11588712,0
OE-PSA,1180.G4,0
OE-PSA,1307.QE,0
OE-OPEL,13118143,0
OE-PSA,1312.E9,0
OE-OPEL,13126764,0
OE-PSA,1317.S6,0
OE-OPEL,13182862,0
OE-OPEL,13217431,0
OE-OPEL,13229021,0
OE-OPEL,13231589,5
OE-OPEL,13235283,4
OE-OPEL,13251782,0
OE-OPEL,13251949,0
OE-OPEL,13252173,0
OE-OPEL,13267626,0
OE-OPEL,13296368,0
OE-PSA,0209.R3,0
OE-PSA,0349.N2,0
OE-PSA,0376.49,0
OE-PSA,0805.87,0
OE-HYU,0813026010,0
OE-PSA,0829.35,1
OE-PSA,0831.Q7,0
OE-PSA,0948.F9,0
OE-PSA,0950.25,8
OE-RENAULT,101013580R,0
OE-PSA,1103.J3,0
OE-OPEL,11562250,0
OE-PSA,1174.A2,0
OE-PSA,1180.P2,0
OE-PSA,1201.F6,0
OE-PSA,1306.24,0
OE-HYU,1310005003,0
OE-OPEL,13101753,0
OE-OPEL,13118026,0
OE-PSA,1579.Y2,0
OE-PSA,1607502480,0
OE-PSA,1607876380,0
OE-PSA,1607987780,0
OE-PSA,1608362980,1
OE-PSA,1609068880,5
OE-PSA,1610102080,0
OE-PSA,1610194380,0
OE-PSA,1610531580,7
OE-PSA,1611232880,1
OE-PSA,1611240380,0
OE-PSA,1611272980,2
OE-PSA,1613157080,0
OE-PSA,0209.HE,0
OE-PSA,0209.W3,0
OE-PSA,0320.V8,0
OE-PSA,0382.AP,0
OE-PSA,0514.A2,0
OE-PSA,0514.A9,1
OE-PSA,0515.N7,0
OE-PSA,0515.R6,0
OE-PSA,0516.K3,0
OE-PSA,0609.06,0
OE-PSA,0628.T6,0
OE-PSA,1001.C1,0
OE-OPEL,11070693,0
OE-OPEL,11610544,0
OE-PSA,1201.E6,0
OE-PSA,1253.Q8,0
OE-PSA,1254.75,0
OE-OPEL,12671611,0
OE-OPEL,12855467,0
OE-FIAT,1312924080,0
OE-OPEL,13142761,1
OE-OPEL,13179944,1
OE-OPEL,13208140,2
OE-OPEL,13240176,0
OE-OPEL,13248906,0
OE-OPEL,13255510,0
OE-OPEL,13259217,0
OE-OPEL,13264420,1
OE-OPEL,13281767,0
OE-OPEL,13286453,0
OE-OPEL,13303934,0
OE-OPEL,13306462,0
OE-PSA,1336.Z1,5
OE-OPEL,13367836,0
OE-OPEL,13400240,0
OE-OPEL,13401166,0
OE-OPEL,13417399,0
OE-PSA,1343.KZ,0
OE-OPEL,13438296,0
OE-OPEL,13470469,0
OE-OPEL,13505890,0
OE-PSA,1351.AF,0
OE-PSA,1351.Y4,1
OE-OPEL,13577115,0
OE-FIAT,1366468080,0
OE-FIAT,1384811080,0
OE-PSA,1434.92,0
OE-PSA,1440.Q7,0
OE-PSA,1444.WZ,24
OE-PSA,1525.C6,0
OE-PSA,1574.65,0
OE-PSA,1601.Y5,0
OE-PSA,1606994680,0
OE-PSA,1607024580,0
OE-PSA,1607972880,0
OE-PSA,0118.G2,0
OE-PSA,0130.CA,1
OE-PSA,0137.12,2
OE-PSA,0164.68,0
OE-HYU,0500214000TJ,0
OE-PSA,0515.94,0
OE-PSA,0816.J5,7
OE-PSA,0956.45,0
OE-PSA,1001.G8,0
OE-OPEL,11075984,0
OE-PSA,1172.93,1
OE-PSA,1178.29,0
OE-PSA,1201.91,0
OE-PSA,1253.T4,0
OE-OPEL,12668991,0
OE-OPEL,12855196,0
OE-OPEL,12992353,0
OE-PSA,1301.FN,0
OE-OPEL,13118176,0
OE-OPEL,13160252,0
OE-OPEL,13160254,0
OE-OPEL,13186769,0
OE-OPEL,13188611,0
OE-OPEL,13213586,0
OE-OPEL,13225751,0
OE-OPEL,13165229,0
OE-OPEL,13183312,0
OE-OPEL,13227834,0
OE-PSA,1323.22,0
OE-OPEL,13297723,0
OE-PSA,1330.W8,0
OE-OPEL,13321314,0
OE-OPEL,13322156,0
OE-OPEL,13324496,0
OE-PSA,1617280580,0
OE-PSA,1618.QX,0
OE-PSA,1623179280,0
OE-PSA,1723.W0,0
OE-PSA,1904.27,0
OE-PSA,1982.C7,1
OE-PSA,2052.V5,1
OE-HYU,2091003U00,1
OE-HYU,218101C400,0
OE-HYU,218301E100,1
OE-HYU,221004A000,0
OE-HYU,224412A021,78
OE-OPEL,23264176,2
OE-OPEL,24402934,1
OE-PSA,2443.33,4
OE-OPEL,24437789,0
OE-PSA,2452.28,0
OE-OPEL,24578147,0
OE-HYU,2521223721,0
OE-HYU,25310C8200,0
OE-HYU,253501F501,0
OE-HYU,2541143001,0
OE-HYU,2541343004,0
OE-HYU,256612A150,0
OE-RENAULT,265550041R,0
OE-HYU,28110C8200,0
OE-HYU,281131G000,0
OE-HYU,2813839000,0
OE-RENAULT,282160099R,0
OE-PSA,3504.08,0
OE-PSA,3817.44,0
OE-OPEL,39098178,1
OE-PSA,4006.31,0
OE-HYU,4110002702FFF,0
OE-HYU,4142102000,0
OE-OPEL,42441968,0
OE-OPEL,42485667,0
OE-OPEL,42490017,0
OE-HYU,4556222710,0
OE-FIAT,46796050,0
OE-FIAT,46826696,0
OE-HYU,495002C111,0
OE-PSA,5087.40,3
OE-PSA,5144.15,0
OE-HYU,517154H000,0
OE-HYU,517164A950,0
OE-FIAT,51793415,0
OE-FIAT,51805112,0
OE-FIAT,51820774,0
OE-PSA,5416.L6,0
OE-PSA,1611631580,0
OE-PSA,1613695180,0
OE-PSA,1616432080,2
OE-PSA,1622437580,0
OE-PSA,1632645980,0
OE-PSA,1730.Y8,0
OE-PSA,1807.KF,0
OE-PSA,1904.30,0
OE-PSA,1920.TG,0
OE-HYU,2131022650,3
OE-PSA,2175.21,0
OE-PSA,2208.46,24
OE-HYU,232002A405,2
OE-OPEL,24401751,0
OE-OPEL,24469892,0
OE-PSA,2461.92,0
OE-HYU,281131R100,0
OE-HYU,28113D3300,1
OE-HYU,2827127700,0
OE-HYU,291101G000,0
OE-BMW,31126850606,0
OE-HYU,3154242000,0
OE-HYU,319213A810,0
OE-PSA,3520.V6,1
OE-PSA,3521.J6,0
OE-PSA,3646.A0,5
OE-OPEL,39040823,0
OE-OPEL,39171977,0
OE-PSA,4020.WE,0
OE-RENAULT,402069518R,0
OE-PSA,1613844480,0
OE-PSA,1614290980,0
OE-RENAULT,166001137R,0
OE-PSA,1806.69,0
OE-PSA,1920.SS,0
OE-PSA,1933.40,0
OE-PSA,1981.84,0
OE-PSA,2050.S9,0
OE-PSA,2118.17,0
OE-HYU,2133127400,0
OE-PSA,2182.J6,9
OE-HYU,22331830112,0
OE-PSA,0197.AE,0
OE-PSA,0209.0E,0
OE-PSA,0209.GQ,1
OE-PSA,0235.05,0
OE-PSA,0245.44,0
OE-PSA,0320.W5,3
OE-PSA,0348.L1,0
OE-PSA,0807.34,0
OE-PSA,0950.22,0
OE-PSA,0951.13,1
OE-OPEL,11098452,0
OE-PSA,1174.23,0
OE-PSA,1201.A1,0
OE-PSA,1253.R8,0
OE-PSA,1307.PZ,0
OE-OPEL,13124775,0
OE-OPEL,13148890,0
OE-OPEL,13169372,0
OE-PSA,1323.A0,0
OE-PSA,1323.V6,0
OE-OPEL,13322091,0
OE-OPEL,13344799,1
OE-OPEL,13355301,0
OE-OPEL,13374196,1
OE-PSA,1338.09,0
OE-OPEL,13469026,0
OE-FIAT,1346940080,0
OE-OPEL,13501712,0
OE-PSA,2107.F5,1
OE-HYU,211004A021,0
OE-HYU,2117103000,0
OE-HYU,219501J500,0
OE-HYU,2211338002,0
OE-HYU,2222321004,0
OE-PSA,2316.AE,0
OE-OPEL,23191802,0
OE-PSA,2353.60,0
OE-HYU,243612A001,78
OE-HYU,243612F000,2
OE-PSA,2437.48,0
OE-OPEL,24445139,0
OE-OPEL,24581346,0
OE-OPEL,25192111,0
OE-HYU,253801E350,0
OE-HYU,2546122313,0
OE-RENAULT,260103714R,0
OE-HYU,281101J410,0
OE-HYU,285252B720,0
OE-HYU,286102D100,0
OE-PSA,3109.31,0
OE-OPEL,13232231,0
OE-OPEL,13237322,0
OE-OPEL,13260575,0
OE-OPEL,13276840,0
OE-OPEL,13307493,0
OE-OPEL,13362768,0
OE-OPEL,13429737,0
OE-PSA,1343.JP,7
OE-OPEL,13436991,0
OE-PSA,0209.CX,13
OE-PSA,0348.K1,0
OE-PSA,0537.53,0
OE-PSA,0805.91,0
OE-PSA,0816.G9,3
OE-PSA,0818.44,0
OE-PSA,0942.G2,0
OE-PSA,1192.V9,0
OE-OPEL,12637018,0
OE-PSA,1267.A8,0
OE-OPEL,12855428,0
OE-PSA,1307.VH,0
OE-OPEL,13121213,2
OE-OPEL,13121985,0
OE-OPEL,13163029,0
OE-OPEL,13219067,0
OE-OPEL,13220138,0
OE-OPEL,13227826,0
OE-PSA,1323.CP,1
OE-OPEL,13237297,0
OE-OPEL,13240067,15
OE-OPEL,13241991,1
OE-OPEL,13251431,0
OE-HYU,3111122040,0
OE-PSA,3273.PZ,0
OE-PSA,3520.Q2,0
OE-PSA,3870.22,0
OE-OPEL,39113289,0
OE-OPEL,39136420,0
OE-HYU,391402A150,0
OE-OPEL,39144982,0
OE-OPEL,39164898,0
OE-PSA,4009.L0,0
OE-RENAULT,403008935R,0
OE-RENAULT,403158900R,0
OE-PSA,4066.32,0
OE-PSA,4242.44,5
OE-PSA,4249.K8,2
OE-PSA,4254.93,5
OE-PSA,4401.N6,0
OE-PSA,4405.21,0
OE-PSA,4427.A3,0
OE-PSA,4439.25,0
OE-PSA,4534.29,0
OE-PSA,4545.E8,0
OE-HYU,4557539500,0
OE-PSA,4565.42,0
OE-HYU,457323A500,0
OE-PSA,4635.E8,0
OE-FIAT,46811312,0
OE-PSA,5002.KE,0
OE-FIAT,504260039,0
OE-PSA,5094.E0,4
OE-PSA,5166.90,1
OE-PSA,5171.11,0
OE-PSA,5177.08,1
OE-FIAT,51832093,0
OE-FIAT,52007760,0
OE-PSA,5206.YR,0
OE-RENAULT,403150370R,0
OE-PSA,4162.VN,1
OE-HYU,4164029000,0
OE-OPEL,42353081,0
OE-OPEL,42422779,0
OE-OPEL,42478107,0
OE-HYU,4325339060,0
OE-HYU,4542739300,0
OE-HYU,4542739525,0
OE-FIAT,46543405,2
OE-FIAT,46774759,0
OE-PSA,4806.J4,0
OE-HYU,4950533A11,0
OE-PSA,5002.NN,5
OE-PSA,5038.J0,0
OE-PSA,5102.P2,0
OE-PSA,5131.47,4
OE-PSA,5131.C3,0
OE-FIAT,51794985,0
OE-FIAT,51865953,1
OE-FIAT,51897923,0
OE-FIAT,51932035,0
OE-FIAT,51962039,0
OE-PSA,5202.FL,0
OE-PSA,5206.RN,2
OE-PSA,5206.TR,0
OE-HYU,529101B000,0
OE-OPEL,13409760,0
OE-OPEL,13438051,0
OE-OPEL,13439991,0
OE-OPEL,13440453,2
OE-OPEL,13484281,0
OE-PSA,1351.QZ,0
OE-HYU,54501B9000,1
OE-OPEL,13370817,0
OE-PSA,1343.AR,0
OE-OPEL,13460223,1
OE-OPEL,13503389,0
OE-OPEL,13507454,0
OE-PSA,1351.SR,0
OE-OPEL,13598841,0
OE-FIAT,1371970080,0
OE-PSA,1436.T1,0
OE-PSA,1440169780,0
OE-PSA,1444.F0,24
OE-RENAULT,152085758R,0
OE-PSA,1606664380,8
OE-PSA,1606913380,0
OE-PSA,1607402080,0
OE-PSA,1608297880,0
OE-PSA,1609987780,0
OE-PSA,1611655280,5
OE-PSA,1612412380,124
OE-PSA,1612505280,0
OE-PSA,1614985180,0
OE-PSA,1615054480,1
OE-PSA,1618.RQ,0
OE-PSA,1635156680,0
OE-PSA,1635193880,0
OE-PSA,1637169780,0
OE-PSA,1755.G6,0
OE-PSA,1809.36,0
OE-OPEL,13577718,0
OE-OPEL,13582213,0
OE-FIAT,1364990080,0
OE-FIAT,1369495080,0
OE-PSA,1351.TY,0
OE-OPEL,13519682,0
OE-PSA,1426.Y0,0
OE-PSA,1436.G6,0
OE-PSA,1503.AR,0
OE-PSA,1517.A6,0
OE-PSA,1538.62,0
OE-PSA,1575.09,47
OE-PSA,1606233780,0
OE-PSA,1607365280,1
OE-PSA,1607989380,0
OE-PSA,1608652280,0
OE-PSA,1608698780,0
OE-PSA,1609054680,0
OE-PSA,1609525480,16
OE-PSA,1609948380,0
OE-PSA,1610672680,5
OE-PSA,1612435780,0
OE-PSA,1612495280,0
OE-PSA,1613158380,0
OE-PSA,1613182180,0
OE-PSA,1613696780,0
OE-PSA,1619237280,0
OE-PSA,1629E6.06,0
OE-PSA,1351.TV,0
OE-OPEL,13515510,0
OE-FIAT,1360260080,0
OE-FIAT,1369006080,0
OE-PSA,1606374980,2
OE-PSA,1607126580,0
OE-PSA,1607344880,0
OE-PSA,1608501280,1
OE-PSA,1608887580,0
OE-PSA,1609239680,1
OE-FIAT,1371439080,0
OE-PSA,1579.HW,0
OE-PSA,1606401280,0
OE-PSA,1607988780,0
OE-PSA,1608304580,5
OE-PSA,1610103580,0
OE-PSA,1611118380,0
OE-PSA,1611158680,0
OE-PSA,1611852680,0
OE-PSA,1612383480,1
OE-PSA,1613479380,0
OE-PSA,1616433980,0
OE-PSA,1618.Q0,1
OE-PSA,1618046780,0
OE-PSA,1623095980,7
OE-PSA,1628.HR,0
OE-PSA,1844.60,0
OE-PSA,1980.J5,0
OE-PSA,1984.C7,0
OE-PSA,2052.W0,0
OE-PSA,2117.56,0
OE-PSA,2148.K8,0
OE-PSA,2150.P6,3
OE-PSA,2182.07,39
OE-OPEL,22745845,0
OE-OPEL,22787084,2
OE-OPEL,13330680,0
OE-OPEL,13363239,0
OE-OPEL,13379529,0
OE-OPEL,13387321,0
OE-OPEL,13407684,0
OE-OPEL,13487586,1
OE-OPEL,13502353,22
OE-OPEL,13505369,0
OE-FIAT,1363008080,0
OE-FIAT,14194670,0
OE-PSA,1440.A9,0
OE-PSA,1440200380,0
OE-PSA,1444.VY,0
OE-PSA,1508.N0,0
OE-PSA,1518.88,1
OE-PSA,1579.GK,0
OE-PSA,1606610880,4
OE-PSA,1606664080,15
OE-PSA,1606981680,0
OE-PSA,1607741580,0
OE-PSA,1608652180,0
OE-PSA,1608816780,4
OE-PSA,1609339680,0
OE-PSA,1609772680,0
OE-PSA,1612405180,1
OE-PSA,1614290780,0
OE-PSA,1622706980,0
OE-PSA,1628.JK,0
OE-PSA,1631733780,0
OE-OPEL,22895243,0
OE-OPEL,24405819,0
OE-OPEL,24461094,0
OE-HYU,2541125101,0
OE-HYU,2561133010,0
OE-PSA,2643.05,0
OE-HYU,2661142701,39
OE-HYU,2735003200,0
OE-HYU,2842142602,2
OE-PSA,1610137680,0
OE-PSA,1611984980,0
OE-PSA,1612024380,0
OE-PSA,1613844680,0
OE-PSA,1616057480,0
OE-PSA,1617247980,0
OE-PSA,1618.L3,0
OE-PSA,1627665780,0
OE-PSA,1732.34,21
OE-PSA,1807.V3,0
OE-PSA,1902.78,4
OE-PSA,1920.TS,1
OE-HYU,201N22BU00,0
OE-OPEL,20984732,0
OE-HYU,2102026210,0
OE-PSA,2150.CE,0
OE-HYU,221334A700,25
OE-HYU,222112F000,0
OE-HYU,224414A000,1
OE-HYU,2304023971,0
OE-HYU,230402F901,1
OE-HYU,2311125220,0
OE-OPEL,23483145,0
OE-PSA,2400.CY,1
OE-PSA,2403.CL,0
OE-PSA,2403.V2,5
OE-PSA,2437.F1,0
OE-OPEL,24422973,2
OE-OPEL,24435927,0
OE-OPEL,24469102,7
OE-OPEL,25192084,0
OE-HYU,252872A010,0
OE-HYU,2531010002,0
OE-HYU,253101E100,15
OE-PSA,2549.17,50
OE-OPEL,25980485,0
OE-HYU,2674002500,1
OE-HYU,282133X010,0
OE-HYU,287912B000,0
OE-PSA,3293.33,0
OE-HYU,3613103100,0
OE-HYU,361452G000,0
OE-OPEL,3649417,0
OE-HYU,372502E100QQH,0
OE-PSA,1635224480,0
OE-PSA,1807.L4,0
OE-PSA,1813.98,0
OE-PSA,1844.69,0
OE-HYU,1864227007,0
OE-PSA,1982.62,10
OE-PSA,1982.F1,20
OE-PSA,1984.C9,10
OE-RENAULT,205408167R,0
OE-HYU,2092103B00,0
OE-HYU,2151323001,0
OE-PSA,2182.66,0
OE-PSA,2182.C5,0
OE-HYU,219102E300,0
OE-HYU,310713K700,0
OE-HYU,311101J000,0
OE-PSA,3523.91,4
OE-OPEL,3552345,0
OE-OPEL,3647242,0
OE-OPEL,39021702,0
OE-OPEL,39129267,1
OE-OPEL,39136418,1
OE-PSA,4009.K7,0
OE-RENAULT,402103708R,0
OE-HYU,4110026010,0
OE-HYU,4130023510,0
OE-PSA,4249.H8,1
OE-OPEL,42491775,0
OE-PSA,4252.59,0
OE-OPEL,42650659,0
OE-HYU,4334949700,0
OE-PSA,4341.14,0
OE-HYU,437311J100,0
OE-HYU,45315H1070,0
OE-FIAT,46766309,0
OE-FIAT,46826684,70
OE-PSA,5002.71,0
OE-PSA,5094.99,6
OE-PSA,5131.E0,0
OE-PSA,5154.09,0
OE-FIAT,51774737,0
OE-FIAT,51839039,0
OE-FIAT,51885643,0
OE-PSA,0209.JJ,0
OE-PSA,0248.T3,0
OE-HYU,29136C8000,2
OE-PSA,3017.08,0
OE-BMW,31126777734,0
OE-HYU,3748142200,0
OE-PSA,3812.F0,0
OE-OPEL,39125832,0
OE-PSA,4012.P8,0
OE-PSA,4018.L7,17
OE-PSA,4212.C4,0
OE-PSA,4249.A6,3
OE-OPEL,42502465,0
OE-HYU,4333139071,0
OE-PSA,4401.K5,0
OE-PSA,4402.F1,0
OE-PSA,4643.36,0
OE-FIAT,46794118,0
OE-OPEL,13349240,0
OE-PSA,1336.J7,0
OE-PSA,1336.K0,1
OE-PSA,1336.X2,0
OE-OPEL,13368094,0
OE-OPEL,13382121,0
OE-PSA,1340.91,0
OE-OPEL,13412038,0
OE-PSA,1343.FE,0
OE-PSA,1343.V5,1
OE-OPEL,13434137,0
OE-OPEL,13463429,0
OE-FIAT,1347690080,0
OE-PSA,1352.30,0
OE-OPEL,13588034,0
OE-PSA,1434.38,1
OE-PSA,0349.H7,0
OE-PSA,0831.T2,2
OE-PSA,0849.28,0
OE-PSA,1019.32,0
OE-PSA,1174.89,0
OE-PSA,1253.83,0
OE-OPEL,12855459,0
OE-PSA,1312.F7,2
OE-OPEL,13125723,1
OE-OPEL,13188299,0
OE-OPEL,13188526,0
OE-OPEL,13211464,3
OE-OPEL,13222784,0
OE-OPEL,13234241,0
OE-OPEL,13265809,0
OE-OPEL,13313664,0
OE-OPEL,13330389,0
OE-OPEL,13334945,0
OE-OPEL,13348456,0
OE-PSA,1336.N8,0
OE-OPEL,13399232,3
OE-OPEL,13409226,0
OE-OPEL,13432734,1
OE-OPEL,13453797,0
OE-FIAT,1346548080,0
OE-OPEL,13479774,0
OE-OPEL,13486480,0
OE-OPEL,13503059,0
OE-OPEL,13509599,0
OE-PSA,1351.EW,0
OE-HYU,2210027701,0
OE-HYU,2232126000,0
OE-OPEL,22803614,0
OE-PSA,2403.Z5,0
OE-HYU,243212B620,1
OE-HYU,243874A100,2
OE-OPEL,24409107,0
OE-OPEL,24411235,0
OE-HYU,252872A000,0
OE-HYU,253101C200,0
OE-PSA,3817.66,4
OE-OPEL,39004900,0
OE-OPEL,39007213,1
OE-OPEL,39050364,0
OE-OPEL,39160867,0
OE-RENAULT,400154705R,0
OE-HYU,4130026100,0
OE-HYU,4145644000,25
OE-OPEL,42399509,0
OE-HYU,4333439002,0
